id;PartitionKey;RequestCharge;requestSizeInBytes;requestBodySizeInBytes;responseMetadataSizeInBytes;responseBodySizeInBytes;
17199284-b042-4cd3-a90e-b5a034c0717e;312;23.62;54057;53641;440;53836;
b9cc4d7a-30c9-449d-bfd2-b73b21a147dd;313;23.62;54246;53830;440;54025;
517c42b8-fbc4-4a26-b74f-af07c9c343b0;314;23.62;54269;53853;127;174;
7fca23e8-261f-455d-bf43-f40dd2585584;315;23.62;54372;53956;440;54151;
3b0f8283-82f9-46a5-9876-11b78d7199fc;316;23.62;54492;54076;127;174;
13269dd9-93f9-45c2-93ae-af480284d0d7;317;23.62;54542;54126;440;54321;
13b4a1ce-875a-4fb8-979f-d251321e7317;318;23.62;54523;54107;127;174;
be8cd5b3-11af-4c40-b4ab-2de2c6d8b0fb;319;23.62;54643;54227;127;174;
81ae35f9-dfac-43e2-a762-f3908a5aaef1;320;23.62;54664;54248;440;54443;
a283e5c5-2df0-4bc6-bb8c-a5111048fb3f;321;23.62;54823;54407;127;174;
78f1a55f-51e2-432f-9e65-02fc826bc708;322;23.62;54885;54469;440;54664;
4b79053f-ab6a-4f6c-855d-009e3f3309c5;323;23.62;54860;54444;127;174;
ac30d6e5-30e2-4d83-8676-73a5c50a4ae3;324;23.62;54876;54460;440;54655;
578b1961-02b6-435f-9dce-b9c70be80465;325;23.62;54903;54487;440;54682;
278969a7-6d86-49d5-85bd-4644e6e8cd7d;326;23.62;55105;54689;127;174;
7de6318c-129a-401a-a389-65b720f19489;327;23.62;55280;54864;440;55059;
2bc7b65b-3589-4619-9b8b-5ce375fde1e8;328;23.62;55301;54885;440;55080;
f7f4b19a-a44d-4911-b4dc-3b979db80fe1;329;23.62;55398;54982;440;55177;
e4b3b382-64e4-4765-981d-4b7d71b5012e;330;23.62;55665;55249;440;55444;
faf03b6d-5aff-4f8c-a17e-3a6e5c6ce2a3;331;23.62;55881;55463;440;55658;
4334b2b6-6378-467c-a5a4-48500072f5fe;332;23.62;55910;55492;127;174;
173f34d5-d471-4e0d-a58c-2feb06829327;333;23.62;55982;55564;440;55759;
a322eebf-b545-4f8b-864e-700b33f10852;334;23.62;56075;55657;440;55852;
871fd8b2-d477-4c0d-a781-3d032d48b5d2;335;23.62;56227;55809;440;56004;
801f04f7-3693-4610-aca1-3ed30284dbf8;336;23.62;56355;55937;440;56132;
e08e5d55-1b63-4be8-8619-d604b3be45ff;337;23.62;56399;55981;440;56176;
31a8be95-ab06-4832-8f35-e70b80e6621d;338;23.62;56509;56091;440;56286;
e93bbf24-997b-4c16-9a76-3bae7e0cc5c5;339;23.62;56553;56135;440;56330;
77942af5-c82a-4d9a-9599-73fc56f07909;340;23.62;56713;56295;127;174;
d1c68c5e-0b7f-4bdc-a0aa-c1fe97714301;341;23.62;56808;56390;440;56585;
8098ac06-19b0-4140-acdf-ed6a5d842d46;342;23.62;56944;56526;440;56721;
b5275246-1e5b-4ccb-a1e3-f26e59e682d2;343;23.62;56954;56536;440;56731;
92adaa1f-b084-4093-8b12-f72388d34add;344;23.62;57044;56626;440;56821;
9535c185-ae83-4ab0-aef8-32b508b15c17;345;23.62;57133;56715;440;56910;
ba2ddde3-be2a-495d-8240-817ffab891d2;346;23.62;57234;56816;440;57011;
67cc5713-f798-4ea0-8ddf-e99a239ce057;347;23.62;57495;57077;127;174;
e13fca12-3e71-435b-bbe8-39e4859a029c;348;23.62;57657;57239;440;57434;
243f32f5-fb46-47af-a82a-2e55b84cf521;349;23.62;57812;57394;440;57589;
fcaac183-66ff-48c6-af9f-84fd946694de;350;23.62;58033;57619;440;57814;
55232364-b0bb-45b2-a12c-c9affbb29127;351;23.62;58206;57792;440;57987;
cc7eaf17-cd1b-49f2-918c-72c99bc82d7c;352;23.62;58470;58056;127;174;
1db3f2d5-19d6-49c2-aaae-524283dd7627;353;23.62;58500;58086;440;58281;
a60f1340-55e6-42bd-b072-47db905b1960;354;23.62;58588;58174;440;58369;
276ffc1e-f076-42d2-bfeb-de5692f97dd0;355;23.62;58668;58254;440;58449;
f1b1cacc-8775-47e3-8a23-d09a8999c64d;356;23.62;58796;58382;440;58577;
f878253c-7d36-453e-98b7-91f888e57275;357;23.62;58914;58500;440;58695;
caeeb501-16d3-4660-a7b2-ada2fb7c2c36;358;23.62;58855;58441;440;58636;
d8ae310d-dfd5-412a-9567-0d6e63e9dc56;359;23.62;59081;58667;440;58862;
4ad7587c-6085-44b6-8481-d8a9b41bd5af;360;23.62;59078;58664;440;58859;
c3e06120-1422-4bb9-b6b2-e7f2e21798a5;361;23.62;59115;58701;440;58896;
fcb667ab-48c6-41b8-9d73-f1e63faf3807;362;23.62;59166;58752;440;58947;
835b1d16-9429-442c-8667-29ba1b1ffa03;363;23.62;59282;58868;440;59063;
e211f5f2-56b5-4834-8a19-136d9ff6a479;364;23.62;59299;58885;440;59080;
23291804-0e55-444a-ad9a-04d648efedd2;365;23.62;59522;59108;440;59303;
a0ee915f-f5f3-44c1-8e3f-7ce340332411;366;23.62;59549;59135;127;174;
ab755034-1f17-46fe-bc40-cf4e2dcba4c1;367;23.62;59709;59295;440;59490;
7933d404-9694-4121-85b9-30eba9c0343d;368;23.62;59726;59312;127;174;
1e9c54f1-2aab-4c5b-8a45-a5ac117156fa;369;23.62;59686;59272;440;59467;
eb92b11a-3d49-4c20-82d5-1792b9251620;370;23.62;59731;59317;440;59512;
0419ae26-ecd8-442b-83f2-67f918a6bdff;371;23.62;59892;59478;127;174;
b7d9cea5-cdf5-4245-8522-b06b9b6090b0;372;23.62;59883;59469;440;59664;
cac5e1fe-3f07-4203-a713-1305aab05e5e;373;23.62;59908;59494;127;174;
d1f23f0a-c322-48f4-b7e5-cb77f9618875;374;23.62;60108;59694;440;59889;
e371f43b-0dce-43bb-86c6-54ee8bd98d11;375;23.62;60175;59761;440;59956;
90c0f792-bc1d-44fe-9687-0cae3320c6df;376;23.62;60314;59900;127;174;
eefb7658-5b5a-4d69-b8be-e616c7e90d1c;377;23.62;60281;59867;440;60062;
50416cd2-e52d-4a15-b2d7-c60620dd4fc4;378;23.62;60313;59899;440;60094;
1515b2c6-f53d-447f-8731-a5b6ee1832d0;379;23.62;60397;59983;127;174;
73c1cdc3-ddb1-45e8-904b-f8e49ea08a6a;380;23.62;60384;59970;440;60165;
fccd0f0d-6832-4c46-9e67-cd4a72738a69;381;23.62;60468;60054;440;60249;
687652bb-c798-49f7-8111-78e9e0a74d89;382;23.62;60556;60142;127;174;
9f9106f6-3f05-438d-87cf-1bc951976e7a;383;23.62;60592;60178;440;60373;
46b947de-825c-48d1-97e5-820174981102;384;23.62;60712;60298;440;60493;
87df6c35-4629-4b3f-a7b9-4d280a99fc39;385;23.62;60755;60341;127;174;
29e2ec61-1c33-4cee-87ee-6766be49fa5f;386;23.62;60758;60344;440;60539;
cf887749-f0ac-4539-96c1-822c2a704426;387;23.62;60886;60472;127;174;
046bc429-9b70-4ac6-8c0d-0399f05d4557;388;23.62;61101;60687;440;60882;
16cd7a68-3349-45d7-9a36-ef533cf48266;389;23.62;61070;60656;440;60851;
25366cac-89ab-4b6a-bd2b-2bb737a8033a;390;23.62;61251;60837;127;174;
3d95e071-a156-426d-9279-935776817450;391;23.62;61296;60882;440;61077;
e8e08e7e-316b-459e-95df-71ed2245b25a;392;23.62;61433;61019;440;61214;
6905e1de-39ef-4778-9172-c97ee99e8b3e;393;23.62;61545;61131;440;61326;
a8886dc9-6ba8-4520-a1f0-0012540e43d3;394;23.62;61579;61165;127;174;
8682e308-ec2b-4ea7-b6cf-0762f37ed649;395;23.62;61844;61430;440;61625;
43faa72e-9c39-453a-bb70-e9e5a34760b5;396;23.62;61933;61519;440;61714;
e2a78085-e263-421c-8359-50ecac3975f9;397;23.62;62053;61639;127;174;
bea22cf8-83d1-4a4a-9817-1b621b174263;398;23.62;62040;61626;440;61821;
31458e8e-50dc-4ace-894a-e4177a909750;399;23.62;62149;61735;127;174;
0b928f8a-1fa8-4691-ae10-efaa24bddebd;400;23.62;62196;61782;440;61977;
ab4c8c6e-3344-4c5c-a67a-8145b5976c77;401;23.62;62185;61771;440;61966;
054e4afb-8141-48d6-ac0e-704a11439c47;402;23.62;62327;61913;440;62108;
51deb47e-91cd-4901-8c23-8b0c1d7114bc;403;23.62;62271;61857;440;62052;
8343de92-14cd-480f-902b-b2a3dd71bd10;404;23.62;62399;61985;440;62180;
6656d317-de5a-47be-bb71-5cb21e1acac0;405;23.62;62470;62056;127;174;
90f6d2e9-1cd8-4cc5-8abb-edc01bd2ecc0;406;23.62;62585;62171;440;62366;
ee6d7a9f-5a6a-4b10-8bff-49f5af771963;407;23.62;62755;62341;440;62536;
3696e272-50de-438a-a464-c43227f5e73c;408;23.62;62743;62329;127;174;
557219f6-f59a-4750-b52e-98c611535b95;409;23.62;62846;62432;440;62627;
4b418528-c9b8-4851-803d-5e5c3cc43fa2;410;23.62;62893;62479;440;62674;
abd9abcf-0f4c-47d2-8c2d-6d72bd2b5e88;411;23.62;62928;62514;440;62709;
4c6804eb-a345-42dd-9c16-685c59083c23;412;23.62;63098;62684;440;62879;
8f3e5a84-bfe5-4f8a-ae05-0935df98fa47;413;23.62;63192;62778;440;62973;
c41bb392-b71d-42a3-bc15-04bce9da6e2f;414;23.62;63398;62984;440;63179;
abc08c16-4f90-4104-bc88-47e29136c892;415;23.62;63386;62972;440;63167;
13800f4f-620e-4a6c-9a7f-2b2d8a018ee7;416;23.62;63530;63116;440;63311;
c590aad1-5ff1-4cbd-af2b-7add299a022d;417;23.62;63635;63221;440;63416;
015a2233-d0c4-4ad2-815b-2065b3287029;418;23.62;63740;63326;440;63521;
f2a4d715-4674-441c-b66d-afa9af03d7fb;419;23.62;63903;63489;440;63684;
af37d8f4-3ed9-4d77-8c6d-7c04445dbf2f;420;23.62;63887;63473;440;63668;
fda10944-57af-43bf-a0d9-70d80115776c;421;23.62;63929;63515;440;63710;
a7019c5c-4f4d-45fd-aa65-9427d4f5ace3;422;23.62;63955;63541;440;63736;
57a8b85b-b8ff-4cee-a1dc-8c2905d891f7;423;23.62;63968;63554;127;174;
1ae92ba9-4fe1-49e1-b9e9-4f09346b6a42;424;23.62;64088;63674;440;63869;
0bd9459d-6796-44ce-9266-762b02fb6ff9;425;23.62;64185;63771;440;63966;
0dc4d52a-ca95-4a9a-8b65-6347a3ee9fb9;426;23.62;64100;63686;127;174;
48a801bb-4bcd-4b42-a094-5611e0a3ba13;427;23.62;64221;63807;440;64002;
17a98417-9d27-435f-9d85-b7c4caf71622;428;23.62;64352;63938;127;174;
96fc66c1-7b21-469a-89ff-d6511a8b3dd9;429;23.62;64389;63975;440;64170;
51681ebf-82d9-4ec3-bdc2-9adc2662c976;430;23.62;64467;64053;440;64248;
e93ef0cc-aa79-48fb-aefc-e24b90112a0f;431;23.62;64570;64156;127;174;
81e38ed7-d73b-49a1-8b3e-e3e62d530f37;432;23.62;64608;64194;440;64389;
75fe5d91-2efd-4c76-ab8d-04421a7e2773;433;23.62;64615;64201;440;64396;
892bae20-07a6-4f0e-8664-8e882dea1c4f;434;23.62;64593;64179;440;64374;
b165ae33-2562-4cc2-857e-70b0edfbd173;435;23.62;64786;64372;440;64567;
343f1107-df98-491e-a5ff-45fa473aecc0;436;23.62;64765;64351;440;64546;
6e5d2e5a-093f-4a28-9bca-d8577983650d;437;23.62;64931;64517;440;64712;
ce677ebe-8d99-4c4a-914b-8a3418c7a11d;438;23.62;65043;64629;440;64824;
f55386aa-0d4c-4370-a0ad-df828ef523a1;439;23.62;65164;64750;440;64945;
427da64d-ac52-44f8-80f6-cedd6efd8faf;440;23.62;65167;64753;440;64948;
214ff0f7-7e9a-4820-956f-aaf0562c67cd;441;23.62;65267;64853;440;65048;
60c568d3-f9f4-480e-82cd-d11c769824dc;442;23.62;65282;64868;440;65063;
a32b1fe3-dd30-473f-a244-f867a94d0167;443;23.62;65428;65014;440;65209;
7b79a586-0413-429a-a5ad-08f240308010;444;23.62;65448;65034;440;65229;
2a31ab75-fba3-4f9d-83ca-9bc8466e21a4;445;23.62;65538;65124;440;65319;
9d691887-0282-45ff-b0d4-cfd21d1a8bed;446;23.62;65586;65172;440;65367;
1d1074b6-55d6-41cb-94e1-0c05ea9664a0;447;23.62;65719;65301;440;65496;
b83220b7-4c8c-4aed-a905-4929bc6971d5;448;23.62;65740;65322;127;174;
91c43de6-1e1d-4d6b-b9b2-37d65278f160;449;49.14;65937;65519;440;65714;
7165bdd4-af1e-4495-9132-d405927ecc90;450;49.14;65953;65535;127;174;
2ce98e26-a7fe-4cbe-9f4b-abffc5aa23b8;451;49.14;66174;65756;127;174;
41ebbcdf-0b9f-48bf-a431-41ff833e838d;452;49.14;66167;65749;127;174;
81e22606-9fc9-4e2d-9d14-2d90d81d5fea;453;49.14;66166;65748;127;174;
9f652edb-8aa6-4135-881e-b71121c7d8ee;454;49.14;66261;65843;127;174;
b77db130-205f-44d2-a774-a6c792e532ec;455;49.14;66376;65958;127;174;
26ed94bc-2d08-471f-9a4e-ee1f24cd107d;456;49.14;66412;65996;440;66191;
ccb946b1-70ea-4618-9bb1-d7ab3e8c0bc9;457;49.14;66433;66017;440;66212;
89b8940c-1537-4709-9ea8-475c5191fc5b;458;49.14;66511;66095;440;66290;
49eb9647-a6e6-4970-b780-6cfa8aa220ae;459;49.14;66477;66061;440;66256;
3d5ee785-5efa-4241-8689-e5a56f95e500;460;49.14;66670;66254;440;66449;
e646786b-24e2-454c-8e35-4058363fc61e;461;49.14;66725;66309;440;66504;
62fdb19b-9a94-422d-8e1f-05913c9193c1;462;49.14;66806;66390;440;66585;
a52a4269-381d-4dd6-a0cf-bdd802ac0e5e;463;49.14;66834;66418;127;174;
db53860d-36c0-420b-9d7e-857ddd224505;464;49.14;66859;66443;127;174;
ea4eb796-1728-4aeb-b292-7599d8fe0b7f;465;49.14;66768;66352;440;66547;
a7d12322-f9ae-41c4-82b0-7fce3817ae91;466;49.14;66840;66424;127;174;
b9587e7d-e2a0-4bdf-86f3-18782587e513;467;49.14;66886;66470;440;66665;
776a74f2-5923-42ed-a080-049f26b9e286;468;49.14;67084;66668;127;174;
35fab1b5-073e-433b-852b-e9ce4ef04645;469;49.14;66973;66557;127;174;
831ff485-3188-46c8-8e0c-a629fb614f24;470;49.14;67081;66665;127;174;
25db13a9-f2d9-4a4f-b0e2-0fd9451ab2c7;471;49.14;67254;66838;127;174;
4e8fd69e-a45b-4b18-82b5-55f0b547b6f8;472;49.14;67358;66942;440;67137;
d625023a-32d5-434a-9f2b-53762d87d42f;473;49.14;67528;67112;127;174;
4b2e8ac9-7745-4fb9-a232-17cbdb55ea1e;474;49.14;67575;67159;440;67354;
a5919664-55d8-4904-86ca-5b3b11232fce;475;49.14;67599;67183;127;174;
c25510fb-1def-494b-8fb1-8009a304ebea;476;49.14;67674;67262;440;67457;
4d2182ed-8778-475b-b955-71acb2b958fd;477;49.14;67695;67283;127;174;
a2982dca-040b-45cb-a135-1875c2c3df23;478;49.14;67870;67458;440;67653;
aa18c7a6-0b7f-4597-89e0-549614202cb7;479;49.14;68058;67646;127;174;
be26d6a0-2f25-4b1e-93a4-398761c447cb;480;49.14;67981;67569;127;174;
073c7c10-8342-4770-b5f1-a208d2567e6e;481;49.14;68025;67613;440;67808;
4bfd652c-858a-485a-a5ea-69dca863c9e5;482;49.14;67989;67577;127;174;
6d1dcdd0-88a0-45f2-9c85-71acc19b5f76;483;49.14;67994;67582;127;174;
db8227cf-542b-400b-9395-b00f8489cf22;484;49.14;68096;67684;440;67879;
6ea80967-835a-41eb-b890-2c79f86b4ea6;485;49.14;68145;67733;127;174;
0cedbc74-dab4-4e08-be19-5badaa299d32;486;49.14;68354;67942;127;174;
c10a0237-e27c-4a0c-8f5d-6020fc13cb2c;487;49.14;68387;67975;440;68170;
6088092b-1480-4b39-a9e5-044b779638fd;488;49.14;68567;68155;127;174;
79a567f4-4ae6-4314-bfcf-d3961eae6739;489;49.14;68745;68333;440;68528;
ec5b38a8-54fc-4273-84ff-78701740ab80;490;49.14;68869;68457;127;174;
e02de1a5-f2bf-463d-a379-fab8993dd221;491;49.14;68983;68571;440;68766;
a7f1798d-34ec-4930-8f21-ff1795103e4a;492;49.14;68964;68552;127;174;
270c692f-a811-447a-bebf-8317ebfe2a4b;493;49.14;69143;68729;440;68924;
fc253fd6-882e-4ce4-81b3-960d64fded19;494;49.14;69272;68858;440;69053;
2a588fde-f1e4-4dbe-a323-faf48b461e23;495;49.14;69352;68938;440;69133;
0e6f48f9-5122-402c-a1c6-51908ca798be;496;49.14;69423;69009;440;69204;
c90443d3-2293-4fdd-910a-98d43c54983a;497;49.14;69455;69041;440;69236;
7453d53d-b0a7-4443-9738-3acb973db9e9;498;49.14;69515;69101;127;174;
688658d3-aee7-40d3-9b62-270a8c445c64;499;49.14;69563;69149;127;174;
0f686f3a-b171-4ac6-bd4c-fa3a4966ce03;500;49.14;69672;69258;127;174;
8d83ad83-6494-4a62-94be-d5e5aba868d5;501;49.14;69804;69390;440;69585;
d8ebdb8e-980b-4fa1-b0aa-22a22ed95528;502;49.14;69878;69464;127;174;
fa92b608-ddcf-4dbf-94dd-4cc40c915ad8;503;49.14;69894;69480;440;69675;
af90d96b-3214-49a5-bcee-2e9173788d52;504;49.14;69870;69456;127;174;
cd09a435-72ce-460f-a03c-e6abe00a2f9d;505;49.14;69861;69447;440;69642;
66aca453-7a43-4c2d-979e-ce8b182ea13c;506;49.14;69905;69491;127;174;
62ac2154-3f64-462c-8403-3060ec51e1d4;507;49.14;69944;69530;440;69725;
f05083cc-c9ab-4391-b334-1dcd2d552e6e;508;49.14;69931;69517;127;174;
b52c106f-743f-4a22-b155-adb64c56db68;509;49.14;70077;69663;440;69858;
cfe797dc-66bc-46d8-b7f5-45a21f20c1fe;510;49.14;70186;69772;127;174;
ce9aa7cb-31b5-46f2-8886-1c4769e8ab72;511;49.14;70229;69815;127;174;
73074f39-af21-4b56-b0aa-2cf11eaa1621;512;49.14;70293;69879;127;174;
df037506-7ada-4a2b-832a-8e56db92c861;513;49.14;70424;70010;127;174;
da3fc292-bf81-47f4-9476-aa62fcbe92d3;514;49.14;70473;70059;127;174;
07b6a5b7-1627-443f-a681-16c65de9bfb8;515;49.14;70464;70050;127;174;
51e94607-1375-4d3d-899a-de2c6037989a;516;49.14;70557;70143;127;174;
bf3a9929-5da9-4327-b6fb-49dd913792c2;517;49.14;70641;70227;127;174;
81156524-36d7-4698-b41a-9b5f4729dc5d;518;49.14;70758;70344;127;174;
6aab1f28-0e18-4398-96b9-826a8a5aaeb0;519;49.14;70858;70444;127;174;
c424a642-5c97-4cec-bfdd-26dea7dcc447;520;49.14;70877;70463;127;174;
2c200dd6-8e9d-42cb-ab20-dfb5d2b02f79;521;49.14;70856;70442;127;174;
5726580f-6673-41c2-9270-e71a4a90d0d9;522;49.14;70867;70453;127;174;
62e81321-dda9-45bc-9105-2c7182c3c19e;523;49.14;70928;70514;127;174;
c491f5f8-fa7d-4dcc-bc88-8c22e76d6c21;524;49.14;71009;70595;440;70790;
dbca17da-e972-418b-b316-8c80b3c45477;525;49.14;71083;70669;127;174;
5eef3378-8378-4440-95fe-d36b8bbd8d30;526;49.14;71313;70899;440;71094;
995b8106-3f83-4988-ba24-236829ab6168;527;49.14;71440;71026;127;174;
5f75c7d0-4c1d-4d7e-8155-74845987413a;528;49.14;71549;71135;440;71330;
39b6218b-3edd-4584-a912-d8491982c6ca;529;49.14;71528;71114;127;174;
76547e65-0761-48ce-b6b2-dd121acfc2d7;530;49.14;71591;71177;440;71372;
da7685f2-f562-41b2-a28c-be6db623d197;531;49.14;71763;71349;127;174;
3c15390e-f2ac-4cd3-a36d-1a6fa27aaee3;532;49.14;71910;71496;440;71691;
06adef9e-7b51-406c-9318-673697aac3a2;533;49.14;72114;71700;127;174;
7d2ffff8-c535-4e13-85e1-8fe95fedd252;534;49.14;72207;71793;440;71988;
870b4dc2-f7c5-4637-b19c-891b71819b99;535;49.14;72273;71859;127;174;
3012039d-8d58-446b-9344-e8dda935d053;536;49.14;72380;71966;127;174;
78d1b730-14c8-45cd-9300-59f593b5afe2;537;49.14;72356;71942;127;174;
810f3bd5-da0f-4a56-b309-8f4a0001e10c;538;49.14;72412;71998;127;174;
ff318161-314c-4632-ac22-8cd4d6fd1d62;539;49.14;72497;72083;127;174;
213d08de-4f32-4f4f-ab2c-d3c440509aa5;540;49.14;72647;72233;127;174;
568436c9-fb7d-4cfc-8d11-eca46d669a10;541;49.14;72706;72294;127;174;
cee92d9e-02d4-404b-acf1-9aa2e0b64a96;542;49.14;72671;72259;440;72454;
bdce8eb0-cc1f-47b3-85d4-0277eec30058;543;49.14;72663;72251;440;72446;
5d1f7a7a-9f18-42cc-8a8f-98d0430e38ff;544;49.14;72723;72311;127;174;
c5249afb-6ecb-4f07-bcc6-13128c260806;545;49.14;72628;72216;127;174;
25e0b451-5415-4602-a917-699744574005;546;49.14;72749;72337;127;174;
d39b3d36-1bbf-43db-ba54-15c3f4271e6d;547;49.14;72972;72560;440;72755;
e24839c3-7ba0-4c90-a711-bd9b8157213a;548;49.14;73026;72614;127;174;
64e84955-2197-4b10-8a37-f1a7bc2fea1d;549;49.14;72981;72569;440;72764;
bbc62f19-367a-4a11-9f05-c52a3e10802b;550;49.14;72977;72565;127;174;
1ddae022-d55b-482f-a732-0ec5c92f0a49;551;49.14;72938;72526;440;72721;
f5f866c6-9e83-4070-8c58-06f378339cd5;552;49.14;73094;72682;127;174;
88cfb256-2c79-4755-bb5a-8d9368c50cd9;553;49.14;73314;72902;440;73097;
7748b298-9527-4895-9752-47f23602c949;554;49.14;73460;73048;127;174;
323a2176-ae9f-466c-9280-0602e1168ca1;555;49.14;73580;73168;127;174;
f385de4e-4721-4e28-addf-6ff0d8d7ea5c;556;49.14;73630;73218;127;174;
4d023927-babb-4d3d-9399-bbbc4d828f09;557;49.14;73741;73329;127;174;
d0442dc7-bf19-4aae-97e5-5b8fda8fe150;558;49.14;73775;73363;127;174;
3ed1d90e-3dd1-42bd-a480-349908cde2c0;559;49.14;73831;73409;127;174;
a46f36ec-a2ca-4497-bb96-9887f60ebad0;560;49.14;73907;73485;127;174;
3c104910-2c4e-4b98-a3f7-9308f169b12a;561;49.14;73933;73511;127;174;
891aaf69-e2c3-4734-af52-57135ab36bba;562;49.14;74012;73590;127;174;
9b478bb1-64a0-4f92-9855-c9d4add3233f;563;49.14;74034;73612;127;174;
76e4efc8-8f81-4822-896d-a9fb01d793fe;564;49.14;74170;73748;440;73943;
7deb047a-147c-48aa-9453-65bbde4fa8ef;565;49.14;74363;73941;127;174;
5976d93d-cfac-4353-a8d9-e6056fc9eb48;566;49.14;74446;74024;440;74219;
961ff40d-975a-415c-9e46-baf5d8283726;567;49.14;74546;74124;127;174;
c332aa84-8583-4116-81fc-47bb95fea52c;568;49.14;74645;74231;440;74426;
07662645-cae5-480a-ae39-88c447a23517;569;49.14;74681;74267;127;174;
27f30d27-bd89-40f7-a56c-d0d3901599a6;570;49.14;74740;74326;440;74521;
b15cb33e-92b7-4c5e-b6c7-331153c12ecc;571;49.14;74773;74359;127;174;
3faeae7d-c9c8-483e-8ed5-24cbf56b99e4;572;49.14;74753;74339;127;174;
700ddc91-1ee6-4ad9-9475-8edaa2b6042f;573;49.14;74740;74326;127;174;
61d148d4-9239-4a95-817b-f3548da39f49;574;49.14;74789;74375;127;174;
83dd8f78-2738-4776-9ced-3e652a6d8d2b;575;49.14;74815;74401;127;174;
73653e37-04da-4387-b369-cabd67f0e9a9;576;49.14;74974;74560;127;174;
e0799d5d-5edc-4f4c-9709-0a9573eff35d;577;49.14;74928;74514;127;174;
f5d0b86b-a5f5-4930-bcbf-2ab55b994062;578;49.14;75101;74687;127;174;
602326af-cb09-4913-8b6f-6d0360b38ac4;579;49.14;75244;74830;127;174;
e1a4d982-4c27-4c2d-ad47-b7b75caf1cf1;580;49.14;75236;74822;127;174;
c85720cc-c5a1-411c-beae-0b3b218a6e67;581;49.14;75305;74891;127;174;
089276ed-b935-475a-a4f1-14bf4b791f9f;582;49.14;75390;74976;127;174;
5ed5eb7d-1fc3-4942-843f-8d5bf672150e;583;49.14;75380;74966;440;75161;
6a8637ce-6f81-451b-9240-4bac59ae8d9e;584;49.14;75384;74970;127;174;
d2b250cf-4671-4538-b3fa-17658f1071b9;585;49.14;75424;75010;127;174;
23f886ba-5606-4fc8-b566-56bb31c58e6b;586;49.14;75470;75056;127;174;
92e6d9d1-74fe-41b0-a3ac-f6608385811c;587;49.14;75534;75118;127;174;
9532d183-c416-4820-a047-69b5c3805d81;588;49.14;75576;75160;127;174;
1ea0a0db-78fa-4b8d-9dbd-cbc257570dac;589;49.14;75510;75094;127;174;
ab884bd0-fd9a-47ef-9e0e-18cf0a38c91f;590;49.14;75689;75273;127;174;
2893c5c8-2207-4ee6-9d65-7d9aadf692bf;591;49.14;75796;75380;127;174;
240272d4-219c-496a-ad1c-5fda7b99003f;592;49.14;75774;75358;127;174;
20c83105-8208-47b1-900c-f372db6ae5d9;593;49.14;75813;75397;127;174;
d32e0a58-9542-41f7-ad2d-8debce32c453;594;49.14;75928;75512;127;174;
d7f030da-4455-44c1-ad00-0d280ec5ada0;595;49.14;75938;75522;127;174;
d67268c4-f788-4ca7-bff8-00e2c0b01f6b;596;49.14;76106;75690;127;174;
6623e394-f270-4450-bf32-c623a4e45769;597;49.14;76212;75796;127;174;
72b4267b-f115-4a54-8243-a94bcc4b2443;598;49.14;76367;75951;127;174;
39f387a8-8a55-4cfb-aaac-59fe51966127;599;49.14;76430;76014;127;174;
cbe3e6d6-1700-448f-9f8f-231b0281f5a7;600;49.14;76448;76032;440;76227;
a7910d67-85ea-4fec-8922-c312ed5f4da7;601;49.14;76458;76042;127;174;
2dd222e0-088c-45b0-b7dd-16525fb7c921;602;49.14;76579;76163;440;76358;
24d781f8-de3c-4338-8846-5fb8e1118ada;603;49.14;76701;76285;127;174;
4d5e8973-4e20-4eea-b409-e146705a1736;604;49.14;76725;76309;440;76504;
f9e1a2f8-c43e-45c5-9bda-3c1a602ed973;605;49.14;76707;76295;127;174;
37fa0f2d-4ae4-4c11-86cd-cbb0bc7c6e45;606;49.14;76830;76418;440;76613;
ccc41b0d-6724-4bf0-bace-321732770450;607;49.14;76810;76398;127;174;
8a8d1d47-3a67-456f-bcb7-acbad03dd97a;608;49.14;76986;76574;440;76769;
bf8d596b-2df6-4903-93a5-c9cc267108ce;609;49.14;76973;76561;127;174;
ab32f453-2347-4c28-add9-c2402c39d645;610;49.14;77069;76657;440;76852;
5ecd58be-fc3b-4c17-84d4-0053a10a8ae7;611;49.14;77169;76757;127;174;
085d804d-abf3-4035-904a-df7f2750e13c;612;49.14;77271;76859;127;174;
bfd16f2e-52f7-4d8a-9974-4438843f56d7;613;49.14;77302;76890;127;174;
09ea3aae-125f-41ef-8782-54a1fd7e6e32;614;49.14;77388;76968;127;174;
f879f7a5-0489-4101-b6ce-79fb70217276;615;49.14;77436;77016;127;174;
1ceaefaf-0843-4ccc-93bd-64c7a814b643;616;49.14;77489;77069;127;174;
a37a9e85-1535-4db2-9286-01e398f580c1;617;49.14;77487;77067;127;174;
27cbc3df-bd59-41fc-a0df-c1306be2746a;618;49.14;77477;77057;440;77252;
c0bf78c3-a54e-424c-ae62-5a009de994c9;619;49.14;77362;76942;127;174;
cc680cfc-f863-441f-a8e8-33d9c86bad36;620;49.14;77421;77001;440;77196;
be99eb7f-f4a9-4ced-aa90-c3448acb7059;621;49.14;77504;77084;127;174;
2a0bbee4-c714-4661-a7e9-96e260599b52;622;49.14;77560;77140;127;174;
d67f321b-8b52-4e0e-b61e-d47c05ad81cc;623;49.14;77686;77266;127;174;
